"Sample_date","Plot","Temp_experimental","CO2_treatment","depth2","datesitedepth","Bacteria_copy_dry","Archaea_copy_dry","GWC","DN_unfumigated_soil","MBN","DOC_unfumigated_soil","MBC","temp","PREC_6"
"2021-06-23",10,"9","E","0-10","2021-06-23 10 0-10",379275122.303355,21172226.4564151,850.067155067156,0.118001607462704,0.462041674959006,2.67578984977303,9.42707800676469,24.3375,1.6
"2021-06-23",10,"9","E","10-20","2021-06-23 10 10-20",465604183.517726,145220211.045701,1039.95246583482,0.106580357116413,0.570319250658078,2.96549627313863,13.1756112139627,20.0583333333333,1.6
"2021-06-23",10,"9","E","100-125","2021-06-23 10 100-125",142359777.819844,92162269.6646669,691.789467517485,0.215906940770986,0,2.64038219044661,6.19070421044387,13.4041666666667,1.6
"2021-06-23",10,"9","E","150-175","2021-06-23 10 150-175",49165025.5769151,1167051.20477496,661.27297008547,0.159241170743674,0.100558347110391,2.25680837357072,1.14037574896923,12.68125,1.6
"2021-06-23",10,"9","E","20-30","2021-06-23 10 20-30",288927245.517801,4651405.2496892,779.594232059021,0.232075402329788,0.318732446593635,2.50795633923197,8.87472956626012,17.6229166666667,1.6
"2021-06-23",10,"9","E","30-40","2021-06-23 10 30-40",87938411.4542218,24941489.9440336,471.182795698925,0.197849481524534,0.0560846844369475,1.7296550650313,5.0736837842192,16.5354166666667,1.6
"2021-06-23",10,"9","E","40-50","2021-06-23 10 40-50",30530391.3017413,11947599.6607925,572.988523439915,0.195119340346294,0.11295895121373,2.06121424610783,5.6698397461735,15.8333333333333,1.6
"2021-06-23",10,"9","E","50-75","2021-06-23 10 50-75",52695876.1772917,17389458.4503465,603.291267230677,0.185757250098104,0.0498920995085842,2.3070813303238,5.5713181738284,15.375,1.6
"2021-06-23",10,"9","E","75-100","2021-06-23 10 75-100",114931549.710122,55956524.6018882,759.601990049751,0.18510791304497,0.0343893476569569,2.76631123174984,7.20449304515722,14.3895833333334,1.6
"2021-06-23",11,"2.25","E","0-10","2021-06-23 11 0-10",234390103.385193,33938.7227850941,899.083546462064,0.106123972707478,1.23565512951462,3.99828928838078,5.34769547801883,16.4645833333333,1.8
"2021-06-23",11,"2.25","E","10-20","2021-06-23 11 10-20",204788871.825259,7062097.24746139,1282.02407348749,0.116320853183663,0.429755251382425,4.078618720365,0.0691870125252857,13.7916666666667,1.8
"2021-06-23",11,"2.25","E","100-125","2021-06-23 11 100-125",24011189.1197115,3153068.52254429,738.677248677249,0.121416682083388,0.213621685393647,2.77696603259972,1.12076662027732,6.275,1.8
"2021-06-23",11,"2.25","E","150-175","2021-06-23 11 150-175",24945336.3127538,3527929.74933282,684.615384615385,0.130153826904392,0.204950837578263,2.28586693088087,0.871974266980428,5.9375,1.8
"2021-06-23",11,"2.25","E","20-30","2021-06-23 11 20-30",140895101.692022,6790589.8300993,1123.94487510767,0.137535374480692,0.464721195473633,3.52457963966329,0.459685753458828,11.8708333333333,1.8
"2021-06-23",11,"2.25","E","30-40","2021-06-23 11 30-40",93755757.0990972,4723302.0218007,604.878907019733,0.133604893460119,0.19560556690159,2.07642964549758,0,10.8958333333333,1.8
"2021-06-23",11,"2.25","E","40-50","2021-06-23 11 40-50",21386758.2823887,111845.371943094,418.958106985652,0.0926944221017096,0.214063893508089,1.83648889508134,1.63064938136952,10.1333333333333,1.8
"2021-06-23",11,"2.25","E","50-75","2021-06-23 11 50-75",32371347.9800289,6548641.72728042,603.421848574579,0.149201331153386,0.23829078725511,2.74845720652092,1.397363296186,7.68333333333333,1.8
"2021-06-23",11,"2.25","E","75-100","2021-06-23 11 75-100",27348726.8542861,8095028.01368468,615.531987683886,0.123339232159744,0.134508534259363,2.40457806320562,0.801791025604174,6.97916666666667,1.8
"2021-06-23",13,"4.5","A","0-10","2021-06-23 13 0-10",382034343.531628,121626.705012085,1142.82972582972,0.0979644827519129,0.988193181077696,3.15091832124015,6.67678591692019,18.275,1.7
"2021-06-23",13,"4.5","A","10-20","2021-06-23 13 10-20",436387209.498205,5793279.94430086,1228.31728134054,0.142123475910631,0.458154410593921,3.64235226092065,2.12427681432591,15.3791666666667,1.7
"2021-06-23",13,"4.5","A","100-125","2021-06-23 13 100-125",94378608.8053688,16867951.321538,809.242379900852,0.14273829093719,0.168623574597793,4.12042471382714,0,9.34166666666667,1.7
"2021-06-23",13,"4.5","A","150-175","2021-06-23 13 150-175",83148173.6367181,332057.399319378,808.518518518519,0.156336902185907,0.102105404394938,3.59672313750949,0,8.559375,1.7
"2021-06-23",13,"4.5","A","20-30","2021-06-23 13 20-30",1059311622.95475,122871393.512497,798.320707070707,0.131873877599926,0.149758791987457,2.52854043438518,0.478297627120585,14.2604166666667,1.7
"2021-06-23",13,"4.5","A","30-40","2021-06-23 13 30-40",198787520.950942,1747232.52592376,547.664223716623,0.165665658869582,0.253362117989647,2.00995775299191,2.26378883442959,13.40625,1.7
"2021-06-23",13,"4.5","A","40-50","2021-06-23 13 40-50",148778663.772325,8047101.80667915,478.803163344039,0.171980651933886,0.0947536500312611,2.37027577791369,0,12.6791666666667,1.7
"2021-06-23",13,"4.5","A","50-75","2021-06-23 13 50-75",227979739.823656,24275415.3415515,495.944453698049,0.146362670030124,0.0962226837746447,2.36705700926951,0,12.0229166666667,1.7
"2021-06-23",13,"4.5","A","75-100","2021-06-23 13 75-100",70196910.5030853,2597257.91131919,615.597757630975,0.158495476735877,0.119162912754877,3.7401352167459,0,10.6822916666667,1.7
"2021-06-23",16,"6.75","E","0-10","2021-06-23 16 0-10",784464488.506192,16067657.9992528,1388.73806136964,0.146749985264791,0.752073376448723,4.204563479804,9.18295929729032,22.7479166666667,1.7
"2021-06-23",16,"6.75","E","10-20","2021-06-23 16 10-20",902546479.113704,852571.767462583,1330.64892623716,0.100270949428657,0.493710194655223,3.19491665835208,8.36948712068454,18.76875,1.7
"2021-06-23",16,"6.75","E","100-125","2021-06-23 16 100-125",71041474.981977,9249250.29250766,769.832735961768,0.226695389383425,0.0499853824387462,3.29502963735302,3.48544965714898,11.7041666666667,1.7
"2021-06-23",16,"6.75","E","150-175","2021-06-23 16 150-175",36599083.6868675,1890765.17961658,696.655634522483,0.201827386383053,0.0792118826635507,2.81080752645804,2.28101916640536,10.9010416666667,1.7
"2021-06-23",16,"6.75","E","20-30","2021-06-23 16 20-30",740529060.464545,8370006.50546625,921.56862745098,0.198344603498913,0.171516325078185,2.68705603697475,4.26906025773593,16.1979166666667,1.7
"2021-06-23",16,"6.75","E","30-40","2021-06-23 16 30-40",608272886.678695,4385381.79159103,1163.49279767411,0.290243465312608,0.265357397041147,3.4734578963794,5.73374067977008,15.3625,1.7
"2021-06-23",16,"6.75","E","40-50","2021-06-23 16 40-50",260573411.801903,16320789.8102566,792.733890386942,0.27308320662556,0.27354223505124,2.99994829748679,4.77481144650015,14.7666666666667,1.7
"2021-06-23",16,"6.75","E","50-75","2021-06-23 16 50-75",106711741.38374,13459015.2090962,615.020827855849,0.291133284892429,0,3.65970971360392,0.694540981229843,14.0375,1.7
"2021-06-23",16,"6.75","E","75-100","2021-06-23 16 75-100",160462888.443045,15437845.6686583,686.490026129628,0.276001459519078,0,3.92102609927649,0,12.8708333333333,1.7
"2021-06-23",17,"9","A","0-10","2021-06-23 17 0-10",2998882420.23612,57614438.9591777,1334.75256769374,0.432057211713356,0.485341784098148,3.32571764263398,6.87664411872506,23.3520833333333,1.8
"2021-06-23",17,"9","A","10-20","2021-06-23 17 10-20",1201936572.13177,136108332.396844,884.852477104711,0.24823234033186,0.284004641989455,2.77054105249192,5.20992893371378,19.8958333333333,1.8
"2021-06-23",17,"9","A","100-125","2021-06-23 17 100-125",56966154.0889448,3156520.69388,747.19413413799,0.182727747472773,0.0759776296101644,3.51623405423325,1.26826722037219,13.6979166666667,1.8
"2021-06-23",17,"9","A","150-175","2021-06-23 17 150-175",37275775.2781007,166606.912878098,709.239627474922,0.168286380421447,0,2.51786100225224,1.15157332280763,12.7489583333334,1.8
"2021-06-23",17,"9","A","20-30","2021-06-23 17 20-30",1231612873.31981,93104339.0197685,808.31417624521,0.311158131842688,0.0103073289110945,3.52577850575517,1.85226971400473,17.80625,1.8
"2021-06-23",17,"9","A","30-40","2021-06-23 17 30-40",303341568.13175,28125061.6465651,522.703387147831,0.326327175537324,0,4.33721816035393,0,17.0645833333333,1.8
"2021-06-23",17,"9","A","40-50","2021-06-23 17 40-50",106410325.940951,16101793.7638274,441.361600247142,0.271939724883132,0,3.88594698191967,0,16.4666666666667,1.8
"2021-06-23",17,"9","A","50-75","2021-06-23 17 50-75",72357451.6247327,7170224.36634865,569.413388543823,0.193905595845177,0.175536548694535,3.28972517130664,1.72746287127881,16,1.8
"2021-06-23",17,"9","A","75-100","2021-06-23 17 75-100",78174875.4366113,370491.364106289,802.916993207942,0.228898205584255,0.0269276575813784,4.44238062067423,1.21608710993862,14.8489583333333,1.8
"2021-06-23",19,"0","E","0-10","2021-06-23 19 0-10",730984832.496186,5154953.5550076,1441.97138314786,0.374144386061783,0.371796437864293,2.6141122023568,7.27094279447223,16.575,1.7
"2021-06-23",19,"0","E","10-20","2021-06-23 19 10-20",5452765.45302042,10048.9072765044,1055.23493730181,0.261965503465734,0.0506473554569781,2.23834795965672,3.4685565364466,15.3416666666667,1.7
"2021-06-23",19,"0","E","100-125","2021-06-23 19 100-125",33131542.8010757,5475441.08894312,827.303664646508,0.251543177671217,0,3.12830895547325,0.141294057636721,6.54791666666667,1.7
"2021-06-23",19,"0","E","150-175","2021-06-23 19 150-175",18574045.9746425,4899659.24320533,305.9861024088,0.0857189955360024,0,0.966702759260072,0.186310637877328,5.57395833333334,1.7
"2021-06-23",19,"0","E","20-30","2021-06-23 19 20-30",130013661.565,433934.919236451,658.414382476602,0.210994605441731,0.130744033262605,1.62334894606912,2.88900955007073,14.3104166666667,1.7
"2021-06-23",19,"0","E","30-40","2021-06-23 19 30-40",142317022.638439,218152.046443593,291.236086792335,0.112425331353027,0.0597512350950773,1.07249400942103,1.57545238167779,13.2791666666667,1.7
"2021-06-23",19,"0","E","50-75","2021-06-23 19 50-75",34430721.2011201,2594737.40743507,604.193229552755,0.241950130005808,0,2.83001029075505,0.141968534124363,10.6,1.7
"2021-06-23",19,"0","E","75-100","2021-06-23 19 75-100",36570570.6953635,93512.1368466615,791.27504553734,0.181473387864211,0.00611218310442666,2.99559505949642,2.06043106320431,8.57395833333334,1.7
"2021-06-23",20,"2.25","A","0-10","2021-06-23 20 0-10",100297228.55473,32123.0928100365,824.095672751859,0.122140806482568,1.5514767268613,3.77450631245264,14.5479492264939,19.2708333333333,1.8
"2021-06-23",20,"2.25","A","10-20","2021-06-23 20 10-20",192668089.730559,2804604.30623026,1024.79374728615,0.0739818293269581,0.476562450748507,2.71742045953836,6.49157236127678,15.85625,1.8
"2021-06-23",20,"2.25","A","100-125","2021-06-23 20 100-125",39551746.2862011,414402.72722025,861.170510132774,0.172245527499553,0.0117998905313503,3.04050672626576,0.852420822416284,7.84166666666667,1.8
"2021-06-23",20,"2.25","A","150-175","2021-06-23 20 150-175",22730393.4098215,11764907.5160095,844.708097928437,0.236265130608721,0.0040057793605606,2.16876908600114,0.527033509387698,6.72083333333333,1.8
"2021-06-23",20,"2.25","A","20-30","2021-06-23 20 20-30",254706022.383414,5135421.44970103,1092.37843551797,0.115169766246088,0.300416050231125,2.53877175622154,5.07485492048037,13.4791666666667,1.8
"2021-06-23",20,"2.25","A","30-40","2021-06-23 20 30-40",66860915.9068748,217937.78944629,394.628951954195,0.210558595136831,0,2.86851911851815,0,12.375,1.8
"2021-06-23",20,"2.25","A","40-50","2021-06-23 20 40-50",57514748.5158834,1367216.20464948,438.405207574022,0.225256003486051,0,3.10163461970574,0,11.4791666666667,1.8
"2021-06-23",20,"2.25","A","50-75","2021-06-23 20 50-75",50155020.2398433,4910429.31934675,586.157361914814,0.129304340819505,0.0840185025296378,1.77972335162231,1.70380263961235,10.7,1.8
"2021-06-23",20,"2.25","A","75-100","2021-06-23 20 75-100",26358549.3616558,12789171.5991237,730.072754507035,0.187663315811619,0,3.11099385411852,0.949626890817378,9.27083333333334,1.8
"2021-06-23",21,"Amb","A","0-10","2021-06-23 21 0-10",1193326189.43932,150589679.199002,1021.72261072261,0.0609075610531198,0.401710597908532,2.23206912185411,5.48489987376261,15.15625,1.9
"2021-06-23",21,"Amb","A","10-20","2021-06-23 21 10-20",711581371.141655,94678368.3692197,1091.0520083865,0.0578693430464098,0.118996907197264,2.23899377411727,3.38547722255893,12.7291666666667,1.9
"2021-06-23",21,"Amb","A","100-125","2021-06-23 21 100-125",126957043.565749,67145337.2889445,773.598435462842,0.100394686893274,0.055454814553502,2.31080239375253,1.93870230725176,6.03125,1.9
"2021-06-23",21,"Amb","A","150-175","2021-06-23 21 150-175",100793912.496413,83440135.7471191,888.127521145088,0.10439995253031,0.0924599448590415,2.47421690078922,1.49655039220214,5.265625,1.9
"2021-06-23",21,"Amb","A","20-30","2021-06-23 21 20-30",3762014138.16093,537193934.949739,714.110857432775,0.0749845513907942,0.219568069307895,1.63446056547862,3.53879300178257,11.3229166666667,1.9
"2021-06-23",21,"Amb","A","30-40","2021-06-23 21 30-40",591219185.861661,121108676.645787,414.86143972152,0.124074563387771,0,1.75128107158849,0.622634409903183,10.6041666666667,1.9
"2021-06-23",21,"Amb","A","40-50","2021-06-23 21 40-50",243489389.9948,246473441.895226,709.18633279289,0.191864097140233,0,3.0055536124707,0,9.81041666666667,1.9
"2021-06-23",21,"Amb","A","50-75","2021-06-23 21 50-75",401509798.540915,219797442.559193,681.90367787142,0.102022410602782,0.0844661364076516,1.82437423597216,2.92656160963907,9.11041666666667,1.9
"2021-06-23",21,"Amb","A","75-100","2021-06-23 21 75-100",317632317.198239,181838447.355934,749.941596262161,0.102377441824627,0.0705026213962112,2.52273270521565,2.11506462731792,7.57083333333333,1.9
"2021-06-23",4,"4.5","E","0-10","2021-06-23 4 0-10",8218730213.81369,8617219.00320514,891.9452887538,0.158409618234945,1.03312544468788,3.58096183922873,11.2542008224845,20.4604166666667,1.8
"2021-06-23",4,"4.5","E","10-20","2021-06-23 4 10-20",7748469532.23652,91169977.6453466,914.714453514133,0.110421030888556,0.151480184677328,3.67679171588712,1.63812034914505,17.5166666666667,1.8
"2021-06-23",4,"4.5","E","100-125","2021-06-23 4 100-125",16934088.4417288,10299149.3537664,705.003885003885,0.146868047309265,0.0160728438793301,2.86002532699082,1.60171450216019,10.55625,1.8
"2021-06-23",4,"4.5","E","150-175","2021-06-23 4 150-175",64895625.272727,15167942.1660597,816.848102146608,0.207090263115208,0,2.69513812612894,3.1179267482139,9.175,1.8
"2021-06-23",4,"4.5","E","20-30","2021-06-23 4 20-30",8918272660.98145,130412059.299096,1370.64516129033,0.174846673738549,0.0578543150107656,4.76029553893342,1.32176159313991,15.7833333333333,1.8
"2021-06-23",4,"4.5","E","30-40","2021-06-23 4 30-40",133639660.348391,33516898.6425287,482.02462380301,0.170991471729209,0,2.64084735844992,0.633829731209354,14.78125,1.8
"2021-06-23",4,"4.5","E","40-50","2021-06-23 4 40-50",58827352.6879244,34025202.8487336,569.482496194825,0.172026752316072,0,2.88623007357023,1.47342876640006,13.8541666666667,1.8
"2021-06-23",4,"4.5","E","50-75","2021-06-23 4 50-75",72683610.0452445,31060166.4653828,737.43258178603,0.15605397157618,0.026710365871709,3.31900401406983,1.83857692156936,13.0875,1.8
"2021-06-23",4,"4.5","E","75-100","2021-06-23 4 75-100",54360689.6197403,30478143.3088849,779.666861484512,0.197253015734004,0,3.80533263019752,1.35454061201354,11.821875,1.8
"2021-06-23",6,"0","A","0-10","2021-06-23 6 0-10",3363493574.46313,11877141.0582076,1641.07369580117,0.150364393033611,0.105624282126591,3.88852052967396,6.82900774830387,13.5,1.7
"2021-06-23",6,"0","A","10-20","2021-06-23 6 10-20",5062588536.83959,116505242.238171,1685.9072517896,0.160863647743957,0,4.04416190152508,5.35835541165291,10.2229166666667,1.7
"2021-06-23",6,"0","A","100-125","2021-06-23 6 100-125",15494221.1504654,22033135.7693361,768.3781119199,0.149894510830376,0.0593350863399397,3.39065877022053,3.74456820408716,3.79375,1.7
"2021-06-23",6,"0","A","150-175","2021-06-23 6 150-175",29867094.6640623,5170152.43143861,731.638602477561,0.171871798499459,0,3.48049429971861,1.60790395194883,3.31354166666666,1.7
"2021-06-23",6,"0","A","20-30","2021-06-23 6 20-30",288665190.542858,38483378.5699976,1823.44532861774,0.281234663816867,0,5.29440821009295,4.43437744330145,8.71041666666667,1.7
"2021-06-23",6,"0","A","30-40","2021-06-23 6 30-40",724979131.617973,239642356.574459,928.705450733752,0.254295073895031,0,2.79145643626505,3.92616096869331,7.70416666666667,1.7
"2021-06-23",6,"0","A","40-50","2021-06-23 6 40-50",958118260.175027,159370030.505765,768.731781438437,0.273940932152001,0,3.12057312909408,2.05117536826884,6.50416666666667,1.7
"2021-06-23",6,"0","A","50-75","2021-06-23 6 50-75",68537711.9487933,62560738.9438254,490.127362941493,0.126137349378176,0.0273564206049141,1.89082239098633,3.27554274532246,5.64791666666667,1.7
"2021-06-23",6,"0","A","75-100","2021-06-23 6 75-100",129651859.421516,22168780.1175068,736.968766001024,0.136277612362845,0.000960635568669532,3.04103818247239,4.00113039480015,4.72083333333333,1.7
"2021-06-23",7,"Amb","A","0-10","2021-06-23 7 0-10",3766757988.41938,10636217.4530393,1570.63476874003,0.23581679183935,2.73650759842985,5.21778733868333,30.1782837658961,11.1416666666667,1.8
"2021-06-23",7,"Amb","A","10-20","2021-06-23 7 10-20",7449587979.76586,65815546.6390452,2123.61111111111,0.152116291821583,1.38824693331468,5.03566344741396,19.3778822738729,10.1541666666667,1.8
"2021-06-23",7,"Amb","A","100-125","2021-06-23 7 100-125",53687175.2066254,24032036.4619535,802.34126984127,0.147764902359914,0.106718073954239,2.8481444214894,6.56885573913051,4.63333333333333,1.8
"2021-06-23",7,"Amb","A","150-175","2021-06-23 7 150-175",192673090.521307,79804647.3160713,1001.79068681894,0.155183164334877,0.0972091912041614,3.18374360989165,8.37585023170184,4.15208333333333,1.8
"2021-06-23",7,"Amb","A","20-30","2021-06-23 7 20-30",1608493587.91173,177822351.745234,1046.56337341138,0.151623631651459,0.296806090101295,2.73095440567293,8.95875824022788,8.91041666666667,1.8
"2021-06-23",7,"Amb","A","30-40","2021-06-23 7 30-40",1180692366.16758,211636277.292517,537.025316455696,0.123798553815347,0.106190877547074,1.71907102293595,4.77674106276456,8.22083333333333,1.8
"2021-06-23",7,"Amb","A","40-50","2021-06-23 7 40-50",865725446.826085,139614772.075174,446.863370547581,0.135562580390436,0,1.9090008985898,3.44906399209872,7.57916666666667,1.8
"2021-06-23",7,"Amb","A","50-75","2021-06-23 7 50-75",777057356.159907,239014141.574938,659.616061108598,0.155525112731989,0,2.79390094438093,5.4905813725204,7.00208333333333,1.8
"2021-06-23",7,"Amb","A","75-100","2021-06-23 7 75-100",73867645.6011804,43090409.6226502,540.314732692781,0.169657572717904,0.0462176724688002,2.37348411493738,4.92920281312542,5.81770833333333,1.8
"2021-06-23",8,"6.75","A","0-10","2021-06-23 8 0-10",647612702.31484,2611426.75438611,1093.85052673425,0.15978722240124,0.721961054331726,3.61509455767385,10.6808095018226,20.5979166666667,1.8
"2021-06-23",8,"6.75","A","10-20","2021-06-23 8 10-20",705450889.644142,7849537.42802771,1048.22586478597,0.0982678430499057,0.730446125795918,2.85100036053013,12.2025770097189,17.8395833333333,1.8
"2021-06-23",8,"6.75","A","100-125","2021-06-23 8 100-125",132561481.919218,11909621.9377252,693.374741200828,0.226939536122553,0.0802318454604258,2.93286138388134,5.64278821198431,11.6,1.8
"2021-06-23",8,"6.75","A","150-175","2021-06-23 8 150-175",43364797.5685431,450165.836650106,1017.70486881005,0.270798954696244,0.168681467351688,3.45239721581506,9.38101406618317,10.703125,1.8
"2021-06-23",8,"6.75","A","20-30","2021-06-23 8 20-30",162994321.265416,17035858.3414654,904.438750987056,0.32366125556628,0,3.11485800942775,5.94913597214348,16.4770833333333,1.8
